case_id,fg_mode,vf0,load_case,input_file,w_center_mm,theta_mean_K,theta_min_K,theta_max_K,theta_span_K,magnetoelectric_efficiency,load_scale,volt,magnetic,status,message,output_mat
X_Vf50_electro,X,0.5,electro,cases/Thermal_CFFF_X_Vf0.5-30x30-10layer.txt,-0.0360382294570868,-1.90322193987791e-06,-0.0889975019631512,0.0889944676830529,0.177991969646204,NaN,0,300,0,ok,NaN,G:\fg-meet-workbench\output\static_electro_X_Vf50_electro.mat
X_Vf50_magneto,X,0.5,magneto,cases/Thermal_CFFF_X_Vf0.5-30x30-10layer.txt,0.503948108716469,2.66141015119015e-05,-1.24447272663245,1.24451515712196,2.48898788375441,1.46976766460228,0,0,200,ok,NaN,G:\fg-meet-workbench\output\static_magneto_X_Vf50_magneto.mat
X_Vf60_elastic,X,0.6,elastic,cases/Thermal_CFFF_X_Vf0.6-30x30-10layer.txt,-1.81035762011644,-1.57651669496772e-15,-0.985994842561526,0.985994842561523,1.97198968512305,NaN,-15000,0,0,ok,NaN,G:\fg-meet-workbench\output\static_elastic_X_Vf60_elastic.mat
X_Vf60_electro,X,0.6,electro,cases/Thermal_CFFF_X_Vf0.6-30x30-10layer.txt,-0.0423914492766165,-2.4980018054066e-17,-0.0970829397674982,0.0970829397674982,0.194165879534996,NaN,0,300,0,ok,NaN,G:\fg-meet-workbench\output\static_electro_X_Vf60_electro.mat
X_Vf60_magneto,X,0.6,magneto,cases/Thermal_CFFF_X_Vf0.6-30x30-10layer.txt,0.304994532259945,1.33226762955019e-16,-0.698484395065052,0.698484395065052,1.3969687901301,0.823056988088358,0,0,200,ok,NaN,G:\fg-meet-workbench\output\static_magneto_X_Vf60_magneto.mat
X_Vf70_elastic,X,0.7,elastic,cases/Thermal_CFFF_X_Vf0.7-30x30-10layer.txt,-1.9480670213001,-4.21884749357559e-16,-1.0017732261806,1.0017732261806,2.0035464523612,NaN,-15000,0,0,ok,NaN,G:\fg-meet-workbench\output\static_elastic_X_Vf70_elastic.mat
X_Vf70_electro,X,0.7,electro,cases/Thermal_CFFF_X_Vf0.7-30x30-10layer.txt,-0.0482313519786744,-1.11022302462516e-17,-0.103229822510884,0.103229822510884,0.206459645021769,NaN,0,300,0,ok,NaN,G:\fg-meet-workbench\output\static_electro_X_Vf70_electro.mat
X_Vf70_magneto,X,0.7,magneto,cases/Thermal_CFFF_X_Vf0.7-30x30-10layer.txt,0.0737560589268846,2.77555756156289e-17,-0.157860490314591,0.157860490314591,0.315720980629182,0.178642418218186,0,0,200,ok,NaN,G:\fg-meet-workbench\output\static_magneto_X_Vf70_magneto.mat
X_Vf80_elastic,X,0.8,elastic,cases/Thermal_CFFF_X_Vf0.8-30x30-10layer.txt,-2.10813961826613,3.574918139293e-15,-1.02992863474416,1.02992863474416,2.05985726948832,NaN,-15000,0,0,ok,NaN,G:\fg-meet-workbench\output\static_elastic_X_Vf80_elastic.mat
X_Vf80_electro,X,0.8,electro,cases/Thermal_CFFF_X_Vf0.8-30x30-10layer.txt,-0.0533806136263084,1.38777878078145e-16,-0.107304922378174,0.107304922378175,0.214609844756349,NaN,0,300,0,ok,NaN,G:\fg-meet-workbench\output\static_electro_X_Vf80_electro.mat
X_Vf80_magneto,X,0.8,magneto,cases/Thermal_CFFF_X_Vf0.8-30x30-10layer.txt,-0.197991097590143,5.60662627435704e-16,-0.397998784865904,0.397998784865905,0.795997569731809,0.449661590322285,0,0,200,ok,NaN,G:\fg-meet-workbench\output\static_magneto_X_Vf80_magneto.mat
X_Vf90_elastic,X,0.9,elastic,cases/Thermal_CFFF_X_Vf0.9-30x30-10layer.txt,-2.29744326434068,-5.07128351108666e-05,-1.07315043173891,1.07307457915808,2.14622501089699,NaN,-15000,0,0,ok,NaN,G:\fg-meet-workbench\output\static_elastic_X_Vf90_elastic.mat
X_Vf90_electro,X,0.9,electro,cases/Thermal_CFFF_X_Vf0.9-30x30-10layer.txt,-0.0575988134950561,-4.99417329151847e-06,-0.109272165750008,0.109264695827798,0.218536861577806,NaN,0,300,0,ok,NaN,G:\fg-meet-workbench\output\static_electro_X_Vf90_electro.mat
X_Vf90_magneto,X,0.9,magneto,cases/Thermal_CFFF_X_Vf0.9-30x30-10layer.txt,-0.521619366337654,-4.5227624487465e-05,-0.989577291575179,0.989509643374582,1.97908693494976,1.08261327516112,0,0,200,ok,NaN,G:\fg-meet-workbench\output\static_magneto_X_Vf90_magneto.mat
O_Vf10_elastic,O,0.1,elastic,cases/Thermal_CFFF_O_Vf0.1-30x30-10layer.txt,-1.38375933644618,5.77315972805081e-16,-1.16972412135304,1.16972412135304,2.33944824270608,NaN,-15000,0,0,ok,NaN,G:\fg-meet-workbench\output\static_elastic_O_Vf10_elastic.mat
O_Vf10_electro,O,0.1,electro,cases/Thermal_CFFF_O_Vf0.1-30x30-10layer.txt,-0.00942436062557902,1.31838984174237e-17,-0.0346588907429431,0.0346588907429431,0.0693177814858862,NaN,0,300,0,ok,NaN,G:\fg-meet-workbench\output\static_electro_O_Vf10_electro.mat
O_Vf10_magneto,O,0.1,magneto,cases/Thermal_CFFF_O_Vf0.1-30x30-10layer.txt,1.08234040739859,-1.95399252334028e-15,-3.98039924584531,3.9803992458453,7.96079849169061,6.54904588543749,0,0,200,ok,NaN,G:\fg-meet-workbench\output\static_magneto_O_Vf10_magneto.mat
O_Vf20_elastic,O,0.2,elastic,cases/Thermal_CFFF_O_Vf0.2-30x30-10layer.txt,-1.52817634127912,-5.99520433297585e-16,-1.11206813850822,1.11206813850822,2.22413627701644,NaN,-15000,0,0,ok,NaN,G:\fg-meet-workbench\output\static_elastic_O_Vf20_elastic.mat
O_Vf20_electro,O,0.2,electro,cases/Thermal_CFFF_O_Vf0.2-30x30-10layer.txt,-0.01930024837262,-5.55111512312578e-18,-0.0603799739030983,0.0603799739030983,0.120759947806197,NaN,0,300,0,ok,NaN,G:\fg-meet-workbench\output\static_electro_O_Vf20_electro.mat
O_Vf20_magneto,O,0.2,magneto,cases/Thermal_CFFF_O_Vf0.2-30x30-10layer.txt,0.959580819760096,6.66133814775094e-16,-3.00200617815548,3.00200617815548,6.00401235631096,5.35017589117164,0,0,200,ok,NaN,G:\fg-meet-workbench\output\static_magneto_O_Vf20_magneto.mat
O_Vf30_elastic,O,0.3,elastic,cases/Thermal_CFFF_O_Vf0.3-30x30-10layer.txt,-1.70285384851645,2.06501482580279e-15,-1.10041895115555,1.10041895115556,2.20083790231111,NaN,-15000,0,0,ok,NaN,G:\fg-meet-workbench\output\static_elastic_O_Vf30_elastic.mat
O_Vf30_electro,O,0.3,electro,cases/Thermal_CFFF_O_Vf0.3-30x30-10layer.txt,-0.0296858117796326,5.13478148889135e-17,-0.0813335431755271,0.0813335431755273,0.162667086351054,NaN,0,300,0,ok,NaN,G:\fg-meet-workbench\output\static_electro_O_Vf30_electro.mat
O_Vf30_magneto,O,0.3,magneto,cases/Thermal_CFFF_O_Vf0.3-30x30-10layer.txt,0.803931185684087,-1.46549439250521e-15,-2.20262030520111,2.2026203052011,4.40524061040221,4.10245456032189,0,0,200,ok,NaN,G:\fg-meet-workbench\output\static_magneto_O_Vf30_magneto.mat
O_Vf40_elastic,O,0.4,elastic,cases/Thermal_CFFF_O_Vf0.4-30x30-10layer.txt,-1.92090764993798,-3.33066907387547e-16,-1.1266701258847,1.1266701258847,2.25334025176941,NaN,-15000,0,0,ok,NaN,G:\fg-meet-workbench\output\static_elastic_O_Vf40_elastic.mat
O_Vf40_electro,O,0.4,electro,cases/Thermal_CFFF_O_Vf0.4-30x30-10layer.txt,-0.0406979810569815,0,-0.0995493158260652,0.0995493158260652,0.19909863165213,NaN,0,300,0,ok,NaN,G:\fg-meet-workbench\output\static_electro_O_Vf40_electro.mat
O_Vf40_magneto,O,0.4,magneto,cases/Thermal_CFFF_O_Vf0.4-30x30-10layer.txt,0.604696898093501,1.55431223447522e-16,-1.47911913380441,1.47911913380442,2.95823826760883,2.8186765668769,0,0,200,ok,NaN,G:\fg-meet-workbench\output\static_magneto_O_Vf40_magneto.mat
O_Vf50_elastic,O,0.5,elastic,cases/Thermal_CFFF_O_Vf0.5-30x30-10layer.txt,-2.20173769522044,4.39648317751562e-15,-1.19122094084094,1.19122094084094,2.38244188168188,NaN,-15000,0,0,ok,NaN,G:\fg-meet-workbench\output\static_elastic_O_Vf50_elastic.mat
O_Vf50_electro,O,0.5,electro,cases/Thermal_CFFF_O_Vf0.5-30x30-10layer.txt,-0.0525318921788767,2.1094237467878e-16,-0.11618416927967,0.11618416927967,0.23236833855934,NaN,0,300,0,ok,NaN,G:\fg-meet-workbench\output\static_electro_O_Vf50_electro.mat
O_Vf50_magneto,O,0.5,magneto,cases/Thermal_CFFF_O_Vf0.5-30x30-10layer.txt,0.342870140898489,-1.3988810110277e-15,-0.758321865808721,0.758321865808718,1.51664373161744,1.45148784277053,0,0,200,ok,NaN,G:\fg-meet-workbench\output\static_magneto_O_Vf50_magneto.mat
O_Vf60_elastic,O,0.6,elastic,cases/Thermal_CFFF_O_Vf0.6-30x30-10layer.txt,-2.57091498017972,-2.75335310107039e-15,-1.29918284516313,1.29918284516312,2.59836569032625,NaN,-15000,0,0,ok,NaN,G:\fg-meet-workbench\output\static_elastic_O_Vf60_elastic.mat
O_Vf60_electro,O,0.6,electro,cases/Thermal_CFFF_O_Vf0.6-30x30-10layer.txt,-0.065404578505409,-1.11022302462516e-16,-0.131856199014702,0.131856199014702,0.263712398029403,NaN,0,300,0,ok,NaN,G:\fg-meet-workbench\output\static_electro_O_Vf60_electro.mat
O_Vf60_magneto,O,0.6,magneto,cases/Thermal_CFFF_O_Vf0.6-30x30-10layer.txt,-0.0154642649279559,-2.32452945780892e-17,-0.0311760925686971,0.031176092568697,0.062352185137394,0.0578885108087975,0,0,200,ok,NaN,G:\fg-meet-workbench\output\static_magneto_O_Vf60_magneto.mat
O_Vf70_elastic,O,0.7,elastic,cases/Thermal_CFFF_O_Vf0.7-30x30-10layer.txt,-3.0112219069667,-5.15143483426073e-15,-1.43499550361808,1.43499550361807,2.86999100723615,NaN,-15000,0,0,ok,NaN,G:\fg-meet-workbench\output\static_elastic_O_Vf70_elastic.mat
O_Vf70_electro,O,0.7,electro,cases/Thermal_CFFF_O_Vf0.7-30x30-10layer.txt,-0.0776922391691327,-2.66453525910038e-16,-0.143817200194328,0.143817200194327,0.287634400388655,NaN,0,300,0,ok,NaN,G:\fg-meet-workbench\output\static_electro_O_Vf70_electro.mat
O_Vf70_magneto,O,0.7,magneto,cases/Thermal_CFFF_O_Vf0.7-30x30-10layer.txt,-0.515060964812101,-1.765254609154e-15,-0.953436619618329,0.953436619618325,1.90687323923665,1.62833101281445,0,0,200,ok,NaN,G:\fg-meet-workbench\output\static_magneto_O_Vf70_magneto.mat
O_Vf80_elastic,O,0.8,elastic,cases/Thermal_CFFF_O_Vf0.8-30x30-10layer.txt,-3.45440420004571,5.55111512312578e-16,-1.56412133166815,1.56412133166815,3.1282426633363,NaN,-15000,0,0,ok,NaN,G:\fg-meet-workbench\output\static_elastic_O_Vf80_elastic.mat
O_Vf80_electro,O,0.8,electro,cases/Thermal_CFFF_O_Vf0.8-30x30-10layer.txt,-0.0858923311686254,0,-0.147398157728665,0.147398157728665,0.29479631545733,NaN,0,300,0,ok,NaN,G:\fg-meet-workbench\output\static_electro_O_Vf80_electro.mat
O_Vf80_magneto,O,0.8,magneto,cases/Thermal_CFFF_O_Vf0.8-30x30-10layer.txt,-1.17262943736795,3.99680288865056e-16,-2.01232655362433,2.01232655362433,4.02465310724867,3.08062738568817,0,0,200,ok,NaN,G:\fg-meet-workbench\output\static_magneto_O_Vf80_magneto.mat
O_Vf90_elastic,O,0.9,elastic,cases/Thermal_CFFF_O_Vf0.9-30x30-10layer.txt,-3.83234812671849,-6.15063555642337e-15,-1.65950168130623,1.65950168130622,3.31900336261245,NaN,-15000,0,0,ok,NaN,G:\fg-meet-workbench\output\static_elastic_O_Vf90_elastic.mat
O_Vf90_electro,O,0.9,electro,cases/Thermal_CFFF_O_Vf0.9-30x30-10layer.txt,-0.0863157870131477,-2.19269047363468e-16,-0.138933956933582,0.138933956933582,0.277867913867164,NaN,0,300,0,ok,NaN,G:\fg-meet-workbench\output\static_electro_O_Vf90_electro.mat
O_Vf90_magneto,O,0.9,magneto,cases/Thermal_CFFF_O_Vf0.9-30x30-10layer.txt,-1.95480156654922,-4.75175454539567e-15,-3.14645009981959,3.14645009981958,6.29290019963917,4.21005643612159,0,0,200,ok,NaN,G:\fg-meet-workbench\output\static_magneto_O_Vf90_magneto.mat
P_Vf10_elastic,P,0.1,elastic,cases/Thermal_CFFF_P_Vf0.1-30x30-10layer.txt,-1.29693702290412,0.0255842046766448,-1.14621434342342,1.31723332163705,2.46344766506047,NaN,-15000,0,0,ok,NaN,G:\fg-meet-workbench\output\static_elastic_P_Vf10_elastic.mat
P_Vf10_electro,P,0.1,electro,cases/Thermal_CFFF_P_Vf0.1-30x30-10layer.txt,-0.00372307045307198,-0.00652627939051528,-0.0205813379611325,0.00927328290046043,0.0298546208615929,NaN,0,300,0,ok,NaN,G:\fg-meet-workbench\output\static_electro_P_Vf10_electro.mat
P_Vf10_magneto,P,0.1,magneto,cases/Thermal_CFFF_P_Vf0.1-30x30-10layer.txt,1.12959059981734,-0.255564615882478,-5.19572367917961,4.23262482000072,9.42834849918034,12.9097469409726,0,0,200,ok,NaN,G:\fg-meet-workbench\output\static_magneto_P_Vf10_magneto.mat
P_Vf20_elastic,P,0.2,elastic,cases/Thermal_CFFF_P_Vf0.2-30x30-10layer.txt,-1.33694333216046,0.0418355772561182,-1.04898680109797,1.33876221144846,2.38774901254643,NaN,-15000,0,0,ok,NaN,G:\fg-meet-workbench\output\static_elastic_P_Vf20_elastic.mat
P_Vf20_electro,P,0.2,electro,cases/Thermal_CFFF_P_Vf0.2-30x30-10layer.txt,-0.00730804055957963,-0.0114755097667151,-0.0353750954361677,0.0179490277330463,0.053324123169214,NaN,0,300,0,ok,NaN,G:\fg-meet-workbench\output\static_electro_P_Vf20_electro.mat
P_Vf20_magneto,P,0.2,magneto,cases/Thermal_CFFF_P_Vf0.2-30x30-10layer.txt,1.07629290991547,-0.454291583399962,-5.0514165062367,3.43317659467044,8.48459310090714,22.4621985258489,0,0,200,ok,NaN,G:\fg-meet-workbench\output\static_magneto_P_Vf20_magneto.mat
P_Vf30_elastic,P,0.3,elastic,cases/Thermal_CFFF_P_Vf0.3-30x30-10layer.txt,-1.37951835985433,0.0516132471862764,-0.985564054310319,1.36174825702541,2.34731231133573,NaN,-15000,0,0,ok,NaN,G:\fg-meet-workbench\output\static_elastic_P_Vf30_elastic.mat
P_Vf30_electro,P,0.3,electro,cases/Thermal_CFFF_P_Vf0.3-30x30-10layer.txt,-0.0107163623873174,-0.0153375230619427,-0.0465645148487957,0.0259511404361182,0.0725156552849139,NaN,0,300,0,ok,NaN,G:\fg-meet-workbench\output\static_electro_P_Vf30_electro.mat
P_Vf30_magneto,P,0.3,magneto,cases/Thermal_CFFF_P_Vf0.3-30x30-10layer.txt,1.0166409373464,-0.616863435189726,-4.89631379539263,2.80955850218907,7.70587229758171,30.6377828778024,0,0,200,ok,NaN,G:\fg-meet-workbench\output\static_magneto_P_Vf30_magneto.mat
P_Vf40_elastic,P,0.4,elastic,cases/Thermal_CFFF_P_Vf0.4-30x30-10layer.txt,-1.42610621163165,0.0566418946561036,-0.944125675187547,1.38579827950912,2.32992395469666,NaN,-15000,0,0,ok,NaN,G:\fg-meet-workbench\output\static_elastic_P_Vf40_elastic.mat
P_Vf40_electro,P,0.4,electro,cases/Thermal_CFFF_P_Vf0.4-30x30-10layer.txt,-0.0139024864181599,-0.0183733000664563,-0.055142085495174,0.0331598722129204,0.0883019577080944,NaN,0,300,0,ok,NaN,G:\fg-meet-workbench\output\static_electro_P_Vf40_electro.mat
P_Vf40_magneto,P,0.4,magneto,cases/Thermal_CFFF_P_Vf0.4-30x30-10layer.txt,0.950947594971295,-0.756849524394551,-4.72837203614787,2.29150328099692,7.01987531714479,37.5151773384044,0,0,200,ok,NaN,G:\fg-meet-workbench\output\static_magneto_P_Vf40_magneto.mat
P_Vf50_elastic,P,0.5,elastic,cases/Thermal_CFFF_P_Vf0.5-30x30-10layer.txt,-1.47724146825683,0.0583173431385383,-0.918454811081097,1.41206323490497,2.33051804598607,NaN,-15000,0,0,ok,NaN,G:\fg-meet-workbench\output\static_elastic_P_Vf50_elastic.mat
P_Vf50_electro,P,0.5,electro,cases/Thermal_CFFF_P_Vf0.5-30x30-10layer.txt,-0.0168408356168684,-0.020756149232628,-0.0617511707429506,0.0395467896909337,0.101297960433884,NaN,0,300,0,ok,NaN,G:\fg-meet-workbench\output\static_electro_P_Vf50_electro.mat
P_Vf50_magneto,P,0.5,magneto,cases/Thermal_CFFF_P_Vf0.5-30x30-10layer.txt,0.878147842209415,-0.88365486600269,-4.54894947391524,1.83914973936042,6.38809921327566,43.1883322584379,0,0,200,ok,NaN,G:\fg-meet-workbench\output\static_magneto_P_Vf50_magneto.mat
P_Vf60_elastic,P,0.6,elastic,cases/Thermal_CFFF_P_Vf0.6-30x30-10layer.txt,-1.53396101815912,0.0567674618956922,-0.905735240732509,1.43978732257049,2.345522563303,NaN,-15000,0,0,ok,NaN,G:\fg-meet-workbench\output\static_elastic_P_Vf60_elastic.mat
P_Vf60_electro,P,0.6,electro,cases/Thermal_CFFF_P_Vf0.6-30x30-10layer.txt,-0.0194610672573682,-0.0225567654650642,-0.0666366791716613,0.0449300238129446,0.111566702984606,NaN,0,300,0,ok,NaN,G:\fg-meet-workbench\output\static_electro_P_Vf60_electro.mat
P_Vf60_magneto,P,0.6,magneto,cases/Thermal_CFFF_P_Vf0.6-30x30-10layer.txt,0.797072036119261,-1.00209630500588,-4.35250462496303,1.42815003193194,5.78065465689497,47.6515041029795,0,0,200,ok,NaN,G:\fg-meet-workbench\output\static_magneto_P_Vf60_magneto.mat
P_Vf70_elastic,P,0.7,elastic,cases/Thermal_CFFF_P_Vf0.7-30x30-10layer.txt,-1.59725545679326,0.0527365221342457,-0.903374780192125,1.47219016297655,2.37556494316867,NaN,-15000,0,0,ok,NaN,G:\fg-meet-workbench\output\static_elastic_P_Vf70_elastic.mat
P_Vf70_electro,P,0.7,electro,cases/Thermal_CFFF_P_Vf0.7-30x30-10layer.txt,-0.0217209210478406,-0.0238244161002359,-0.069977926972303,0.0493258465871588,0.119303773559462,NaN,0,300,0,ok,NaN,G:\fg-meet-workbench\output\static_electro_P_Vf70_electro.mat
P_Vf70_magneto,P,0.7,magneto,cases/Thermal_CFFF_P_Vf0.7-30x30-10layer.txt,0.706223592947474,-1.11790094617516,-4.14532812936707,1.03944619143438,5.18477432080145,51.0167050771145,0,0,200,ok,NaN,G:\fg-meet-workbench\output\static_magneto_P_Vf70_magneto.mat
P_Vf80_elastic,P,0.8,elastic,cases/Thermal_CFFF_P_Vf0.8-30x30-10layer.txt,-1.66855542724761,0.0458914183619838,-0.910946972204694,1.50748374904007,2.41843072124476,NaN,-15000,0,0,ok,NaN,G:\fg-meet-workbench\output\static_elastic_P_Vf80_elastic.mat
P_Vf80_electro,P,0.8,electro,cases/Thermal_CFFF_P_Vf0.8-30x30-10layer.txt,-0.0235060820585288,-0.0245353696147659,-0.0717127711878579,0.0524424170679005,0.124155188255758,NaN,0,300,0,ok,NaN,G:\fg-meet-workbench\output\static_electro_P_Vf80_electro.mat
P_Vf80_magneto,P,0.8,magneto,cases/Thermal_CFFF_P_Vf0.8-30x30-10layer.txt,0.603553214116241,-1.23360917310526,-3.91628656563791,0.65978435412611,4.57607091976402,53.157867805644,0,0,200,ok,NaN,G:\fg-meet-workbench\output\static_magneto_P_Vf80_magneto.mat
P_Vf90_elastic,P,0.9,elastic,cases/Thermal_CFFF_P_Vf0.9-30x30-10layer.txt,-1.7498094826132,0.0361664582566733,-0.927803384962245,1.54721757696226,2.47502096192451,NaN,-15000,0,0,ok,NaN,G:\fg-meet-workbench\output\static_elastic_P_Vf90_elastic.mat
P_Vf90_electro,P,0.9,electro,cases/Thermal_CFFF_P_Vf0.9-30x30-10layer.txt,-0.0247458925374268,-0.024696846285181,-0.0718232207233941,0.0541861480531725,0.126009368776567,NaN,0,300,0,ok,NaN,G:\fg-meet-workbench\output\static_electro_P_Vf90_electro.mat
P_Vf90_magneto,P,0.9,magneto,cases/Thermal_CFFF_P_Vf0.9-30x30-10layer.txt,0.486641964390481,-1.3538687688449,-3.66515791555884,0.276757117531038,3.94191503308987,54.1031326752194,0,0,200,ok,NaN,G:\fg-meet-workbench\output\static_magneto_P_Vf90_magneto.mat
